price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
189950.0,3,1.0,920,6460,1.0,5,920,0
637500.0,4,3.0,2320,4468,2.0,3,2160,160
2225000.0,3,3.0,3450,16740,1.0,4,1960,1490
209950.0,3,1.0,1660,8800,1.0,4,960,700
460000.0,3,1.0,1130,7000,1.0,3,830,300
543500.0,4,2.5,2550,5835,2.0,3,2550,0
376000.0,4,2.75,2420,5773,2.0,3,2420,0
430000.0,3,2.25,1470,1703,2.0,3,1470,0
515000.0,4,2.5,2030,39049,1.0,4,1530,500
580000.0,7,2.75,2310,2400,1.5,3,2310,0
600000.0,5,3.5,3370,16846,2.0,3,2650,720
476800.0,3,1.75,1900,43700,1.5,4,1900,0
815000.0,3,1.5,1940,3570,2.0,4,1740,200
455600.0,3,2.5,2420,8252,2.0,3,2420,0
270000.0,3,1.0,1010,9514,1.0,3,1010,0
1200000.0,5,4.0,2710,2800,3.0,3,2380,330
525000.0,2,1.5,1340,3600,1.5,3,1340,0
242000.0,3,1.75,1310,9645,1.0,3,1310,0
715000.0,4,2.5,2650,30500,1.0,4,1680,970
475000.0,3,2.75,1890,3938,2.0,3,1890,0
370000.0,4,3.0,2580,5511,2.0,3,2580,0
788600.0,4,2.75,3500,7200,2.0,3,3500,0
160000.0,2,1.0,1040,13100,1.0,5,1040,0
800000.0,5,1.75,1930,501376,2.0,3,1930,0
520000.0,4,3.0,2190,5085,2.0,4,2190,0
725000.0,3,1.75,1530,4000,2.0,3,1530,0
335000.0,4,1.0,1480,6500,1.5,4,1480,0
919000.0,4,2.5,3620,17133,1.0,3,2220,1400
425000.0,3,2.75,3370,13929,2.0,3,2650,720
420000.0,5,2.5,2100,14395,1.0,3,1140,960
905000.0,4,3.0,3370,47959,2.0,4,3370,0
435000.0,2,1.0,2240,7200,1.0,4,1120,1120
438000.0,3,2.5,1650,3031,2.0,3,1650,0
725000.0,4,2.75,2630,7505,2.0,3,2630,0
840000.0,4,1.75,2330,4000,2.0,5,1300,1030
425500.0,3,2.5,1970,2752,2.0,3,1970,0
853505.0,3,2.5,2820,14890,1.0,3,1770,1050
398000.0,2,1.0,590,10945,1.5,3,590,0
418500.0,3,2.5,2060,4399,2.0,3,2060,0
826000.0,3,1.5,1890,5000,1.5,3,1890,0
742000.0,4,2.5,2810,10986,2.0,3,2810,0
180000.0,4,1.0,1470,18581,1.5,3,1470,0
286000.0,4,1.75,2190,8400,2.0,2,2190,0
421200.0,3,2.5,1440,3060,2.0,3,1440,0
390000.0,3,3.0,2480,14141,1.0,3,1500,980
739000.0,4,2.5,2780,6737,2.0,3,2780,0
499900.0,4,3.0,2180,12196,2.0,4,2180,0
670000.0,3,2.25,3340,13805,1.0,3,3340,0
842500.0,3,2.25,2560,3996,1.5,3,2150,410
492500.0,2,2.25,1600,80400,2.0,4,1600,0
836500.0,3,2.5,2230,7200,3.0,3,2230,0
334000.0,2,1.0,900,1818,2.0,4,900,0
179900.0,3,1.0,1010,9920,1.0,3,1010,0
563000.0,3,2.0,1580,5289,1.0,3,870,710
310000.0,3,2.5,1890,6300,2.0,3,1890,0
335000.0,4,2.25,2160,8817,1.0,3,1460,700
499950.0,4,2.25,2160,8817,1.0,3,1460,700
658500.0,2,1.0,1410,5101,1.5,3,1410,0
297000.0,2,1.5,1430,1650,3.0,3,1430,0
725000.0,6,1.75,2380,4080,2.0,3,2380,0
780000.0,3,2.25,2206,82031,1.0,3,866,1340
252500.0,3,1.0,1030,6127,1.0,3,880,150
330000.0,3,2.5,1070,1155,2.0,3,720,350
525000.0,3,2.5,2320,9610,1.0,3,1730,590
365000.0,2,1.75,1270,7500,1.0,4,1270,0
500000.0,4,3.0,2570,9104,2.0,3,2570,0
179950.0,3,1.0,920,4875,1.0,5,920,0
440000.0,3,2.0,1790,32379,1.0,3,1790,0
145000.0,1,0.75,480,9750,1.0,2,480,0
331000.0,4,3.0,2483,5701,2.0,3,2483,0
780000.0,3,2.25,2140,3000,2.0,3,2140,0
855000.0,3,1.75,1900,4000,1.0,3,1300,600
225000.0,3,2.25,1650,7739,1.0,3,1290,360
199000.0,3,1.0,1510,9100,1.0,3,1510,0
550000.0,3,1.75,2910,35200,1.5,3,2910,0
1425000.0,4,4.25,4960,6000,2.5,3,3680,1280
805000.0,3,2.0,2710,4500,1.5,4,1880,830
261000.0,3,1.5,1810,29308,1.0,3,950,860
347000.0,3,1.0,940,9198,1.0,3,940,0
390000.0,3,2.25,1600,10240,1.0,3,1090,510
436000.0,4,2.5,2640,3899,2.0,3,2640,0
1802750.0,5,3.25,3890,20005,1.0,3,2260,1630
557000.0,3,2.5,1630,1587,3.0,3,1630,0
135000.0,3,1.0,830,9600,1.0,3,830,0
425000.0,3,2.5,1800,14036,2.0,3,1800,0
648752.0,3,2.25,2060,9953,1.0,5,1070,990
1388000.0,4,3.0,4040,20001,1.0,3,2020,2020
630100.0,4,2.75,1910,11356,1.0,5,1160,750
739000.0,4,2.5,2800,246114,2.0,3,2800,0
269000.0,3,1.5,1320,2625,2.0,3,1320,0
250000.0,3,1.0,1220,5038,1.0,5,1220,0
475000.0,5,2.75,3100,5298,2.0,3,3100,0
290000.0,1,1.0,550,5700,1.0,2,550,0
219000.0,3,1.0,1080,10639,1.5,3,1080,0
416000.0,2,1.0,880,6650,1.0,5,880,0
179000.0,2,1.0,720,8914,1.0,3,720,0
302000.0,4,2.75,2030,9120,1.0,4,2030,0
565000.0,4,2.0,2040,8281,2.0,3,2040,0
281700.0,3,1.0,1570,8316,1.0,3,1070,500
480000.0,2,1.0,1500,3420,1.0,3,1500,0
775000.0,4,2.5,3180,15358,2.0,3,3180,0
375000.0,3,1.75,1260,11224,1.0,5,1260,0
345000.0,3,1.5,1390,13860,2.0,3,1390,0
300000.0,3,3.0,2850,9375,1.0,3,2240,610
364950.0,4,2.5,2070,2992,2.0,3,2070,0
410000.0,3,3.25,2650,7819,1.0,4,1760,890
231000.0,3,1.75,1220,8817,1.0,3,1220,0
445000.0,3,2.0,1630,8702,1.0,3,1630,0
530000.0,2,2.5,1785,779,2.0,3,1595,190
353500.0,3,2.5,1260,972,2.0,3,840,420
209950.0,3,1.5,1380,11130,1.0,3,1380,0
650000.0,3,1.75,2330,7200,1.0,4,1320,1010
325000.0,2,1.0,840,4239,1.0,3,840,0
257000.0,3,2.25,1730,9516,1.0,3,1180,550
337000.0,4,2.5,2230,5970,2.0,4,2230,0
541000.0,3,2.5,1790,4038,2.0,3,1790,0
577500.0,3,2.5,2280,10879,2.0,3,2280,0
560000.0,3,2.5,2430,5128,1.0,3,1270,1160
979700.0,5,3.0,3730,5500,1.5,3,2160,1570
750000.0,5,3.0,2230,8560,1.0,3,1150,1080
407500.0,2,1.0,770,2971,1.0,3,770,0
530000.0,4,1.75,1814,5000,1.0,4,944,870
235000.0,4,1.75,1920,9350,1.0,4,1000,920
715000.0,4,2.5,1860,3840,1.5,3,1170,690
795000.0,5,3.0,2750,10000,1.0,4,1730,1020
465000.0,4,2.5,1930,9653,1.0,4,1930,0
287600.0,3,2.5,1950,8251,2.0,3,1950,0
630000.0,6,3.0,2470,9328,2.0,3,2470,0
445000.0,3,2.25,1630,6449,1.0,3,1310,320
490000.0,4,2.25,2110,16200,1.0,3,1630,480
565000.0,3,1.75,1490,5000,1.0,3,1250,240
330000.0,3,2.5,1740,1844,2.0,3,1320,420
463000.0,4,2.75,1900,6000,1.0,3,1300,600
1870000.0,5,4.0,4510,15175,2.0,3,4510,0
219500.0,3,1.0,1090,6710,1.5,5,1090,0
622200.0,3,1.75,1720,7200,1.0,3,1420,300
474800.0,2,3.25,1400,1243,3.0,3,1400,0
465000.0,4,2.5,2090,9702,1.0,5,1320,770
389950.0,3,1.75,1580,9049,1.0,3,1580,0
650000.0,4,2.5,2620,19864,2.0,4,2620,0
395000.0,3,2.0,1500,2506,1.0,3,870,630
304500.0,4,2.5,2030,5202,2.0,3,2030,0
307000.0,3,1.0,1020,8484,1.0,3,1020,0
485000.0,3,2.5,1540,7120,1.0,3,770,770
1562000.0,5,3.0,3910,16200,1.0,4,2890,1020
650500.0,5,4.25,3920,11412,2.0,3,3920,0
960000.0,4,2.5,3180,10105,2.0,4,3180,0
710000.0,3,2.5,2330,9160,2.0,3,2330,0
540000.0,3,2.5,2600,23361,1.5,3,2150,450
601000.0,4,1.75,1950,4200,1.0,5,1040,910
463828.0,5,1.75,3250,13702,1.0,3,1650,1600
293000.0,4,1.0,1130,8308,1.5,4,1130,0
597500.0,3,2.5,2620,4800,2.0,3,2620,0
240000.0,2,1.0,1120,45302,1.0,4,1120,0
284000.0,3,1.75,1800,23103,1.0,3,1800,0
440000.0,4,1.75,2180,10200,1.0,3,2000,180
340000.0,3,1.75,1960,8136,1.0,3,980,980
363000.0,3,1.75,1960,8136,1.0,3,980,980
270000.0,2,1.0,1150,3600,1.0,3,1150,0
365000.0,4,2.5,2800,6820,2.0,4,2800,0
428000.0,3,2.0,1310,2550,1.0,3,780,530
600000.0,3,1.75,2340,57499,1.0,3,2340,0
405000.0,3,2.5,1430,10200,1.0,3,1430,0
339900.0,4,2.5,2340,9748,1.0,3,1610,730
275000.0,3,1.0,1290,11250,1.0,3,1290,0
361600.0,2,1.0,760,6380,1.0,3,760,0
325000.0,6,2.0,2780,13950,2.5,4,2780,0
1050000.0,3,2.0,2090,4077,1.5,4,1530,560
959750.0,4,3.0,3060,50002,1.0,4,2460,600
210000.0,3,1.0,1110,7962,1.0,3,1110,0
258000.0,3,2.0,1790,7879,1.5,3,1790,0
468000.0,3,1.5,1830,9848,1.0,5,1830,0
710000.0,4,3.5,2850,2910,2.0,3,1970,880
268000.0,3,1.0,1420,6000,1.0,3,1420,0
115000.0,2,1.0,790,7252,1.0,3,790,0
500000.0,3,2.5,2300,4307,2.0,3,2300,0
431000.0,3,2.5,2440,71002,1.0,4,2440,0
241500.0,3,2.0,1310,7349,1.0,3,870,440
300000.0,3,1.0,1380,12000,1.0,3,1380,0
982000.0,4,2.5,2790,10289,2.0,3,2790,0
248500.0,3,2.5,1360,7293,2.0,3,1360,0
665000.0,4,2.5,2510,5936,2.0,3,2510,0
1215000.0,3,3.0,4560,16339,2.0,3,4040,520
380000.0,2,1.0,780,3910,1.0,3,780,0
220000.0,3,2.0,1410,7998,1.0,4,1410,0
631500.0,4,2.0,2530,5650,1.5,4,1910,620
386100.0,3,2.0,1270,6760,1.0,5,1270,0
1050000.0,4,4.5,3180,4606,2.0,4,1990,1190
650000.0,2,1.75,1450,4000,1.5,4,1350,100
545000.0,4,1.75,2040,53578,1.0,5,1160,880
870000.0,4,2.5,2650,12001,2.0,4,2650,0
380000.0,3,1.75,1240,8611,1.0,4,1240,0
265000.0,2,1.0,820,8423,1.0,3,820,0
645500.0,2,1.0,1890,5202,1.5,4,1890,0
570000.0,3,2.0,1270,3090,2.0,5,1270,0
1200000.0,4,2.5,3350,11688,1.0,3,1760,1590
605000.0,2,1.0,1550,3200,1.5,3,1550,0
199500.0,3,1.0,920,9812,1.0,4,920,0
445000.0,2,1.0,950,4800,1.0,3,950,0
495000.0,4,1.75,2040,3570,1.0,4,1020,1020
594000.0,4,1.75,1870,5200,2.0,4,1200,670
465000.0,3,1.75,1720,5280,1.0,4,900,820
160000.0,2,1.0,1020,13647,1.0,5,1020,0
340000.0,4,2.5,2690,6099,2.0,3,2690,0
870000.0,4,2.0,3090,41147,1.0,3,3090,0
249000.0,3,1.5,1070,5150,1.0,4,1070,0
500000.0,4,2.25,2050,7201,2.0,3,2050,0
220000.0,3,1.5,1660,15600,2.0,3,1660,0
368500.0,5,1.75,2810,9360,1.0,4,1520,1290
439950.0,4,2.25,2460,14600,1.0,4,1720,740
179900.0,3,1.75,1230,12000,1.0,3,1230,0
490000.0,4,2.5,2360,4367,2.0,3,2360,0
425000.0,4,1.75,1730,11890,1.0,2,980,750
533300.0,4,2.5,2770,21806,2.0,3,2770,0
447500.0,4,2.0,1770,3332,2.0,3,1630,140
768000.0,5,2.75,3030,13640,2.0,4,3030,0
285000.0,3,1.75,2380,6000,1.5,3,1320,1060
336900.0,3,1.75,1780,120661,1.0,4,1780,0
415000.0,4,1.5,1540,7886,2.0,3,1540,0
500000.0,3,2.25,1580,4379,2.0,4,1580,0
337000.0,4,2.5,3200,5772,2.0,3,3200,0
419950.0,4,2.5,2220,6800,2.0,3,2220,0
290000.0,4,2.75,2240,8162,2.0,5,1380,860
349950.0,2,1.75,1640,4176,1.0,4,1040,600
330000.0,3,1.5,1170,4950,1.0,4,1170,0
965000.0,4,2.25,3160,34560,1.0,4,3160,0
515000.0,3,2.5,2100,7851,2.0,3,2100,0
665000.0,4,2.5,2600,17388,2.0,3,2600,0
265000.0,3,1.75,1630,5999,1.5,4,1630,0
545400.0,3,2.0,2850,19200,1.0,3,2340,510
350000.0,4,3.0,2560,5606,2.0,3,2560,0
260000.0,2,1.5,980,1296,2.0,3,840,140
2510000.0,3,3.25,5480,57990,2.0,3,5480,0
355000.0,3,2.0,2160,8091,1.5,3,2160,0
879000.0,3,3.0,3030,5156,1.5,4,2080,950
833000.0,4,3.5,3560,7178,2.0,3,2590,970
261590.0,2,1.0,760,6407,1.0,3,760,0
512500.0,3,3.0,2260,2400,2.0,3,2260,0
600000.0,2,1.75,1560,3200,1.0,5,880,680
417500.0,5,3.0,2270,6664,1.0,3,1340,930
970000.0,5,3.0,3480,15185,2.0,4,3480,0
316000.0,3,2.25,1900,7479,2.0,4,1900,0
397500.0,4,3.0,2350,9952,1.0,3,1650,700
1350000.0,3,2.5,2390,5500,1.0,3,1700,690
840000.0,4,2.5,3730,9847,2.0,3,3730,0
270000.0,2,1.0,1780,81021,1.0,4,1780,0
312900.0,4,2.5,1630,4473,2.0,3,1630,0
325000.0,2,1.0,1130,6908,1.5,3,1130,0
680000.0,3,1.75,2140,3584,1.0,3,1070,1070
763000.0,4,2.5,3220,7873,2.0,3,3220,0
375000.0,1,1.0,800,533610,1.5,5,800,0
475000.0,3,2.5,1800,3300,2.0,3,1690,110
219000.0,2,2.5,809,940,2.0,3,809,0
415000.0,3,2.25,1820,9694,1.0,3,1240,580
90000.0,2,1.0,580,7500,1.0,3,580,0
220000.0,2,1.0,580,7500,1.0,3,580,0
616000.0,3,2.0,2900,5650,1.0,3,1520,1380
269500.0,2,1.0,1140,74052,1.0,4,1140,0
395350.0,2,1.0,1060,5754,1.0,4,1060,0
770000.0,4,3.0,2320,7200,1.0,3,1260,1060
840000.0,4,2.5,3450,43216,2.0,3,3450,0
428950.0,2,1.0,1760,4441,1.0,3,1310,450
800000.0,4,3.75,3370,6766,2.0,3,3370,0
401000.0,4,1.0,1940,5753,1.5,3,1940,0
303697.0,4,2.0,2520,7334,1.0,3,1600,920
355000.0,3,1.0,1360,8968,1.0,3,1360,0
350000.0,2,1.0,800,5040,1.0,3,800,0
754999.0,4,2.5,3010,9323,2.0,3,3010,0
982218.0,3,1.75,2340,5500,2.0,3,2340,0
406500.0,3,2.0,1780,8621,1.0,3,1780,0
1650000.0,4,3.25,4200,210394,2.0,4,4200,0
565000.0,2,1.75,1720,3000,1.0,5,860,860
160000.0,2,1.0,830,4500,1.0,3,830,0
220000.0,3,1.0,1090,6320,1.0,3,890,200
1284000.0,5,4.25,5040,9466,2.0,3,5040,0
970000.0,5,2.75,3500,5040,2.0,3,2950,550
115000.0,3,1.0,1080,6250,1.0,2,1080,0
124000.0,3,1.0,1080,6250,1.0,2,1080,0
157000.0,3,1.0,1080,6250,1.0,2,1080,0
183000.0,3,1.0,870,5200,1.0,5,870,0
527000.0,4,2.5,2830,6163,2.0,3,2830,0
407193.0,4,2.0,1880,14653,2.0,3,1880,0
970000.0,4,2.75,3600,5040,2.0,3,2610,990
535000.0,4,2.5,2340,5600,2.0,3,2340,0
245000.0,3,2.0,2040,13125,1.0,3,810,1230
337000.0,3,1.75,1310,12750,1.0,3,1310,0
630000.0,3,2.0,1470,6000,1.0,3,1090,380
320000.0,3,1.75,1370,9900,1.0,4,1370,0
228500.0,3,1.0,1080,7486,1.5,3,990,90
293000.0,3,2.5,1990,7577,2.0,3,1990,0
447000.0,3,1.0,1310,7000,1.0,4,1310,0
226500.0,3,1.75,1640,10762,1.0,3,1130,510
436000.0,3,2.25,1770,8000,1.0,4,1350,420
451000.0,3,2.5,2050,4876,2.0,3,2050,0
315000.0,3,1.0,1170,62290,2.0,3,1170,0
450000.0,2,1.0,1340,7250,1.0,4,1340,0
635000.0,3,1.5,2240,5300,1.0,5,1120,1120
292500.0,2,1.0,880,17743,1.0,4,880,0
329900.0,3,2.5,2170,4905,2.0,3,2170,0
531000.0,2,1.5,1260,6660,1.5,4,1260,0
725000.0,3,1.75,1880,13300,1.0,3,1380,500
355300.0,3,2.5,1620,7410,1.0,5,1620,0
280000.0,3,2.5,1610,10022,2.0,3,1610,0
1095000.0,4,2.75,3330,9143,2.0,4,3330,0
605004.0,4,2.0,1370,4000,2.0,3,1370,0
260000.0,2,1.0,690,6000,1.0,3,690,0
748000.0,4,2.5,3170,4979,2.0,4,2570,600
776000.0,2,2.0,1990,6180,1.0,4,1010,980
425000.0,4,1.0,1080,6095,1.5,4,1080,0
230000.0,4,1.0,1870,14703,1.5,3,1090,780
418000.0,3,1.75,1670,12075,1.0,3,1370,300
440000.0,4,2.5,2800,28254,2.0,3,2800,0
858450.0,5,2.75,3460,7977,2.0,3,3460,0
390000.0,3,2.0,1930,12443,1.0,3,1930,0
957000.0,4,3.0,2370,3836,2.0,3,1750,620
507000.0,3,1.0,1180,6000,1.0,3,1180,0
575000.0,2,1.0,1320,4750,1.5,4,1320,0
700000.0,3,1.75,1350,4000,1.5,4,1350,0
239950.0,2,1.5,1068,1452,2.0,3,1068,0
253000.0,3,1.0,1580,8240,1.0,4,1040,540
540000.0,4,1.0,1690,3417,1.5,3,1690,0
1550000.0,3,4.0,5120,4600,3.0,3,4490,630
805000.0,4,2.5,3960,38615,2.0,3,3960,0
920000.0,4,3.25,2420,4000,1.5,5,1870,550
496600.0,3,2.5,1910,5562,2.0,3,1910,0
246000.0,3,2.25,1440,10500,1.0,3,1130,310
350000.0,5,3.0,2320,8400,1.0,3,1510,810
585000.0,3,2.0,1670,4572,1.5,3,1670,0
450000.0,3,1.75,1390,11700,1.0,4,1390,0
746000.0,3,2.5,2620,8950,2.0,3,2620,0
598555.0,3,2.5,3040,7880,2.0,3,3040,0
820000.0,3,2.5,2990,10711,1.0,3,1560,1430
266500.0,3,2.25,1740,5460,1.0,3,1210,530
370000.0,2,1.0,2360,105850,1.0,2,1180,1180
625000.0,3,2.75,2240,3600,2.5,3,1650,590
243500.0,4,2.0,1610,6200,1.0,4,1610,0
340000.0,2,1.0,700,5829,1.0,3,700,0
559950.0,5,3.0,2730,9519,1.0,3,1670,1060
315000.0,3,2.75,1780,15114,1.0,3,1080,700
753000.0,3,2.5,3070,223463,2.0,3,3070,0
800000.0,3,3.0,2060,3200,2.0,3,2060,0
550000.0,3,2.25,1360,5111,1.5,5,1360,0
465000.0,3,2.0,1430,14250,1.0,3,1430,0
465000.0,3,2.25,1840,5752,2.0,3,1840,0
710000.0,4,2.25,2000,8068,2.0,5,2000,0
505000.0,3,2.5,1820,11012,2.0,3,1820,0
690000.0,3,1.75,2330,16300,2.0,3,2330,0
217500.0,2,2.0,1070,8400,1.0,4,1070,0
500000.0,2,1.0,930,3750,1.0,4,930,0
325000.0,2,2.0,1040,5796,1.0,4,1040,0
500000.0,4,2.25,1960,12436,2.0,3,1960,0
721500.0,3,3.25,2970,234788,2.0,3,2040,930
924000.0,3,1.5,2200,5000,1.5,3,2200,0
2005000.0,6,4.5,3810,28176,1.0,5,3810,0
345000.0,2,1.5,830,1034,2.0,3,830,0
825000.0,4,3.5,3920,11086,2.0,3,3920,0
560000.0,3,2.0,2870,95396,1.0,4,1350,1520
599000.0,3,2.0,2560,14680,1.0,3,1330,1230
211000.0,3,1.5,1350,7620,1.0,5,1350,0
425000.0,4,2.25,1240,21190,1.0,3,910,330
750000.0,4,2.75,3210,8520,1.0,4,1810,1400
479000.0,3,2.5,1690,3322,2.0,3,1690,0
612500.0,4,2.5,2550,10623,2.0,3,2550,0
605000.0,5,1.75,3240,34510,2.0,4,2690,550
1364000.0,4,2.5,3560,8960,2.0,3,3560,0
389900.0,3,2.5,2160,59241,1.0,3,2160,0
710000.0,4,2.5,3060,5000,2.0,3,3060,0
295000.0,3,2.5,1690,8564,2.0,4,1690,0
275250.0,3,2.25,1520,7199,2.0,4,1520,0
250000.0,4,2.5,2040,5770,2.0,3,2040,0
709000.0,3,2.0,2360,18000,1.0,4,2180,180
399500.0,4,1.75,1360,4840,1.5,4,1360,0
225000.0,3,2.5,2000,9202,2.0,4,2000,0
500000.0,3,2.5,1650,4648,2.0,3,1650,0
364900.0,3,3.0,2500,8304,2.0,3,2500,0
356000.0,3,1.5,1140,7500,1.0,3,1140,0
616750.0,3,1.5,2140,47743,1.5,3,2140,0
755000.0,3,2.75,2870,6600,2.0,3,2870,0
327500.0,2,1.0,830,8183,1.0,5,830,0
605000.0,3,2.25,1960,10139,2.0,3,1960,0
179950.0,4,1.5,1130,5200,1.0,3,1130,0
633000.0,5,2.75,3630,30570,2.0,3,3630,0
349950.0,4,2.0,1764,15600,1.0,5,1764,0
1080000.0,3,2.75,2770,5800,1.0,4,1650,1120
425000.0,3,2.5,2650,12247,2.0,3,2650,0
990000.0,3,2.75,2500,6350,2.0,5,2370,130
410000.0,3,1.0,2710,19000,2.0,4,2710,0
590000.0,3,2.25,2490,8800,2.0,4,2490,0
242000.0,3,1.75,1500,7560,1.0,3,1500,0
775000.0,3,2.0,1160,13747,1.0,5,580,580
680000.0,4,1.5,1880,6200,1.0,5,1440,440
217000.0,3,2.5,1340,4200,2.0,3,1340,0
395000.0,3,2.5,1960,3953,2.0,3,1960,0
572500.0,3,2.25,2030,9791,1.0,4,1500,530
559900.0,5,3.0,2200,6380,1.0,3,1440,760
845000.0,3,2.0,2540,4750,1.5,5,1840,700
241000.0,3,2.0,1520,7131,1.0,3,1520,0
1325000.0,3,2.25,2360,5504,2.0,4,2080,280
475000.0,3,1.75,1340,2805,1.5,3,1340,0
575000.0,2,1.5,1400,5810,2.0,3,1400,0
455000.0,4,2.75,3030,117378,1.0,4,1680,1350
839000.0,3,2.5,3200,203425,1.0,3,3200,0
475000.0,4,1.5,1580,10260,1.0,4,1030,550
600000.0,2,1.0,2120,6897,1.0,4,1060,1060
515000.0,2,1.0,1640,5200,1.0,4,1040,600
425000.0,3,2.25,1890,8400,1.0,3,1520,370
565000.0,4,2.0,1710,3875,1.5,4,1710,0
498000.0,2,2.0,1140,8282,1.0,3,1140,0
739000.0,4,3.0,2720,3800,2.0,5,1800,920
355000.0,2,1.75,1650,4000,1.0,4,950,700
263000.0,3,1.75,1790,7485,1.0,4,1330,460
375000.0,4,1.75,1680,6834,1.5,3,1680,0
322000.0,3,1.75,2200,12231,1.0,4,1250,950
325000.0,2,1.0,830,5100,1.0,3,830,0
290000.0,2,1.0,770,4800,1.0,3,770,0
809950.0,4,2.5,3280,6181,2.0,3,3280,0
969500.0,3,3.25,2080,3025,2.0,4,1220,860
665000.0,4,2.5,2790,43091,2.0,4,2790,0
635000.0,5,3.5,4150,13232,2.0,3,4150,0
272450.0,3,2.25,1780,7332,2.0,3,1780,0
427000.0,4,1.75,1460,9750,1.0,4,1460,0
261500.0,3,1.0,1410,8174,1.0,3,1410,0
488800.0,4,2.25,2170,9665,1.0,4,1300,870
340000.0,2,1.0,690,5200,1.0,3,690,0
398950.0,4,3.0,3000,10297,2.0,3,3000,0
217000.0,3,1.0,870,5200,1.0,5,870,0
799000.0,4,2.5,3170,94855,1.0,4,1910,1260
160000.0,4,1.0,1540,7350,1.0,4,770,770
447000.0,3,1.0,1270,8800,1.0,3,1270,0
765000.0,3,1.75,2190,6450,1.0,3,1480,710
1320000.0,4,3.5,4410,36200,2.0,3,4410,0
445000.0,4,2.5,2790,8111,2.0,3,2480,310
310000.0,3,1.0,1510,6000,1.0,3,1170,340
380000.0,2,1.75,1800,7191,1.0,4,990,810
325000.0,4,1.0,2410,6975,1.0,3,1510,900
345000.0,4,2.75,2250,7412,1.0,4,1480,770
300000.0,3,1.0,950,4760,1.5,3,950,0
530000.0,4,1.75,2860,48351,1.0,3,1710,1150
583500.0,4,1.75,2860,48351,1.0,3,1710,1150
410000.0,2,1.0,1560,10125,1.0,4,1130,430
535000.0,2,1.5,1940,5700,1.0,3,970,970
2050000.0,4,3.25,3580,19989,1.5,4,3480,100
345000.0,4,2.5,2040,5523,2.0,3,2040,0
539000.0,5,1.0,1700,11727,1.5,4,1700,0
590000.0,4,2.5,3700,12500,1.0,5,1920,1780
187000.0,2,1.75,1050,2926,1.0,4,1050,0
270000.0,3,2.0,1690,9583,1.0,4,1690,0
546000.0,2,1.0,1120,6180,1.0,4,1120,0
520000.0,3,1.75,1490,1036,2.0,3,1090,400
515000.0,5,2.0,2220,6000,1.5,4,1390,830
990000.0,3,2.5,2160,6000,1.5,4,1880,280
382000.0,2,1.0,870,10492,1.0,3,870,0
1210000.0,3,1.75,1900,13600,1.0,4,1900,0
900000.0,4,3.5,3370,5000,2.0,3,2470,900
675000.0,3,2.75,3370,5350,1.5,4,2310,1060
460000.0,2,1.0,880,3300,1.0,4,880,0
234000.0,2,1.0,940,5375,1.0,4,940,0
399000.0,3,1.0,1340,7191,1.0,3,1340,0
253500.0,3,1.5,1440,12040,1.0,4,1440,0
475000.0,3,1.5,1750,12632,1.0,4,1750,0
740000.0,5,3.5,3990,5000,2.0,3,2910,1080
799000.0,3,2.5,2860,4442,2.0,3,2860,0
390000.0,4,2.5,1940,3864,2.0,3,1940,0
421000.0,2,1.5,1400,11245,1.0,5,1400,0
296500.0,3,2.5,1770,6033,2.0,4,1770,0
895000.0,4,2.0,1710,4178,1.5,4,1710,0
386000.0,4,2.5,2810,11897,2.0,3,2810,0
424000.0,3,1.0,1580,13912,1.0,4,1580,0
749000.0,3,1.0,1580,5000,1.5,3,1580,0
523000.0,3,1.0,1440,8681,1.5,3,1440,0
389000.0,4,2.5,2420,9147,2.0,3,2420,0
270000.0,4,1.5,1930,15000,1.0,5,1930,0
275000.0,3,1.0,1190,27215,1.0,5,1190,0
287500.0,4,2.5,2240,6944,1.0,3,1310,930
345000.0,2,2.5,2550,216344,2.5,3,2550,0
427000.0,2,1.0,920,3780,1.0,3,920,0
508450.0,4,1.75,1520,9600,1.0,4,1000,520
705000.0,3,2.0,1460,6250,1.5,4,1460,0
550000.0,1,1.5,1900,40600,1.5,5,1450,450
380000.0,3,1.5,1430,11173,1.0,1,1430,0
539900.0,3,2.5,2500,4203,2.0,3,2500,0
330000.0,2,1.0,720,7250,1.0,3,720,0
455000.0,2,1.0,1140,5720,1.0,3,850,290
510000.0,4,4.0,3530,10935,2.0,3,3530,0
315000.0,3,2.0,1220,14645,1.0,3,1220,0
206000.0,3,1.0,1320,7000,1.0,4,1320,0
592500.0,4,3.0,2170,8240,1.0,4,1370,800
744000.0,3,2.5,2020,7512,2.0,4,2020,0
334500.0,3,2.5,1990,3694,2.0,3,1990,0
886000.0,4,2.0,2660,3900,1.5,4,1480,1180
600000.0,4,2.5,2360,13500,1.0,4,1780,580
850000.0,3,2.0,2740,101930,1.0,3,2740,0
550000.0,3,1.75,1360,5850,1.0,4,1000,360
184900.0,2,1.0,1230,5000,1.0,5,1230,0
245000.0,3,1.5,1260,7964,1.0,4,1260,0
370000.0,2,1.0,1040,4172,1.0,3,1040,0
480000.0,4,2.5,2700,9700,1.0,3,1670,1030
579000.0,3,1.75,1800,4429,2.0,4,1800,0
339275.0,3,1.5,1590,7260,1.0,3,1080,510
425000.0,3,2.75,1360,542322,1.0,4,1140,220
